,wikidataUrl,titleLabel,materialLabel,genreLabel,collectionLabel,depicts,movement,subjectLabel,creatorBirthPlaceLabel,creatorCountry,creatorLabel,year,image,startTime,artworkLabel,locLabel,id,width,height
42,http://www.wikidata.org/entity/Q72177884,,oil paint; wood,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,collar; bijou; fur; lace; glove; Dianthus,German Renaissance,,Wesel; Cologne,Germany,Barthel Bruyn the Elder,1540,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20bruyn%20homme.JPG,{'nan'},Q72177884,Palais des Beaux-Arts de Lille,Q72177884,47.8,65.0
43,http://www.wikidata.org/entity/Q72180200,,oil paint; wood,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,soldier; body armor; Flagellation of Christ,German Renaissance,Crowning with Thorns,Kronach,Germany,Lucas Cranach the Elder,1520,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20cranach%20derision%20du%20christ.JPG,{'nan'},Christ crowned with Thorns,Palais des Beaux-Arts de Lille,Q72180200,57.7,83.0
44,http://www.wikidata.org/entity/Q72264918,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,painter; Armand Gautier,Realism,,Ornans,France,Gustave Courbet,1867,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20courbet%20gautier.JPG,{'nan'},Q72264918,Palais des Beaux-Arts de Lille,Q72264918,46.5,55.5
45,http://www.wikidata.org/entity/Q72280990,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,bijou; woman,Symbolism,,Gournay-sur-Marne,France,Eugène Carrière,1900,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20carriere%20mme%20carriere.JPG,{'nan'},Q72280990,Palais des Beaux-Arts de Lille,Q72280990,50.0,61.0
46,http://www.wikidata.org/entity/Q72281383,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,hat; swagger stick; cabin; herb; pond; aquatic plant; heath; moustache; flower,Naturalism,Tobias and the Angel,Samer,France,Jean Charles Cazin,1880,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20cazin%20tobie%20et%20l%27ange.JPG,{'nan'},Q72281383,Palais des Beaux-Arts de Lille,Q72281383,142.0,186.0
47,http://www.wikidata.org/entity/Q72296975,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,broad-leaved tree; swagger stick; donkey; lake; Nativity of Jesus; mountain; ceramic; angel; Annunciation to the shepherds; crock,classicism,Nativity of Jesus,Brussels metropolitan area,Belgium,Philippe de Champaigne,1643,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20champaigne%20nativite.JPG,{'nan'},Q72296975,Palais des Beaux-Arts de Lille,Q72296975,116.0,207.0
48,http://www.wikidata.org/entity/Q72298247,,oil paint; wood,allegory,Collection of paintings of the Palais des Beaux-Arts de Lille,sitting; temperance; book,Baroque,,Amsterdam,Netherlands,Pieter Codde,1633,http://commons.wikimedia.org/wiki/Special:FilePath/Student%20at%20His%20Desk%20-%20Melancholy%20%281633%29%20by%20Pieter%20Codde.jpg,{'nan'},A Young Student at His Desk: Melancholy,Palais des Beaux-Arts de Lille,Q72298247,34.0,46.0
49,http://www.wikidata.org/entity/Q72299012,De extase van de heilige Rosalia van Palermo,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,lute; angel; Saint Rosalia; flower,Baroque,,Antwerp,Belgium,Theodoor Boeyermans,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Theodoor%20Boeyermans%20%281620-1678%29%20De%20extase%20van%20de%20heilige%20Rosalia%20van%20Palermo%20-%20Palais%20des%20Beaux%20Arts%20de%20Lille%2025-11-2010%2014-15-22.jpg,{'nan'},The extasy of the holy Saint Rosalie of Palermo,Palais des Beaux-Arts de Lille,Q72299012,166.0,230.0
50,http://www.wikidata.org/entity/Q72299472,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,Virgin Mary; angel; crown,Baroque; Flemish Baroque painting,Coronation of the Virgin,Bergen op Zoom,Netherlands,Thomas Willeboirts Bosschaert,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20bosschaert%20couronnement%20vierge.JPG,{'nan'},The Coronation of the Virgin,Palais des Beaux-Arts de Lille,Q72299472,217.0,298.0
51,http://www.wikidata.org/entity/Q72302008,,oil paint; wood,still life,Collection of paintings of the Palais des Beaux-Arts de Lille,death; bone; wall; skull,German Renaissance,,Wesel; Cologne,Germany,Barthel Bruyn the Elder,1540,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20batholomeus%20bruyn%20vieux%20crane.JPG,{'nan'},Q72302008,Palais des Beaux-Arts de Lille,Q72302008,45.5,65.0
52,http://www.wikidata.org/entity/Q72373630,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,trumpet; broad-leaved tree; crowd; soldier; Arecaceae; house; portico; temple; musician; cupola; harp; Goliath; long gallery; tambourine; David; chariot,Rococo,David and Goliath,Paris,France,Nicolas Bertin,1730,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20bertin%20triomphe%20de%20david.JPG,{'nan'},Q72373630,Palais des Beaux-Arts de Lille,Q72373630,195.5,130.2
53,http://www.wikidata.org/entity/Q72379506,Bouquet champêtre,oil paint; canvas,still life,Collection of paintings of the Palais des Beaux-Arts de Lille,flower,Romanticism,,Saint-Maurice,France,Eugène Delacroix,1850,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20delacroix%20bouquet.JPG,{'nan'},Bouquet of Wildflowers,Palais des Beaux-Arts de Lille,Q72379506,87.0,62.0
54,http://www.wikidata.org/entity/Q72402535,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,discussion; child; reading; chandelier; writing,Baroque,,Amsterdam,Netherlands,Gerbrand van den Eeckhout,1673,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20eeckhout%20denier%20de%20cesar.jpg,{'nan'},Q72402535,Palais des Beaux-Arts de Lille,Q72402535,106.4,90.0
55,http://www.wikidata.org/entity/Q72459104,,oil paint,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,broad-leaved tree; domestic worker; dog; crock; Child Jesus,Rococo,Adoration of the shepherds,Grasse,France,Jean-Honoré Fragonard,1800,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20fragonnard%20adoration%20bergers.JPG,{'nan'},Q72459104,Palais des Beaux-Arts de Lille,Q72459104,44.5,56.0
56,http://www.wikidata.org/entity/Q72461515,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,sitting; book,Flemish Baroque painting,,Mechelen,Belgium,Peter Franchoys,1645,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Franchoys%20%281606-1654%29%20-%20Portret%20van%20abt%20Nicolaas%20Mutsaerts%20%281645%29%20-%20Palais%20des%20Beaux%20Arts%20de%20Lille%2025-11-2010%2014-24-19.jpg,{'nan'},Q72461515,Palais des Beaux-Arts de Lille,Q72461515,118.5,144.0
57,http://www.wikidata.org/entity/Q72544122,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,Catholic priest; Q3408851; regalia; soldier; woman; John the Baptist; weapon,Baroque,,Haarlem,Netherlands,Pieter de Grebber,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Lille%20P.%20F.%20de%20Grebber.jpg,{'nan'},Q72544122,Palais des Beaux-Arts de Lille,Q72544122,148.0,115.0
58,http://www.wikidata.org/entity/Q72545144,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,book; ecstasy; Francis of Assisi; skull; crucifix,Spanish Renaissance,,Crete,Greece,El Greco,1590,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20le%20greco%20st%20francois.JPG,{'nan'},Q72545144,Palais des Beaux-Arts de Lille,Q72545144,97.0,122.0
59,http://www.wikidata.org/entity/Q72562428,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,painter; Jean-Baptiste Forest,Baroque,Jean-Baptiste Forest,Paris,France,Nicolas de Largillière,1704,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Largillierre%20JB%20Forest.JPG,{'nan'},Q72562428,Palais des Beaux-Arts de Lille,Q72562428,96.0,128.5
60,http://www.wikidata.org/entity/Q72589888,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,book; herb; skull; Mary Magdalene; crucifix; prayer,Baroque,,Paris,France,Eustache Le Sueur,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20lesueur%20marie%20madeleine.JPG,{'nan'},Q72589888,Palais des Beaux-Arts de Lille,Q72589888,64.0,48.5
61,http://www.wikidata.org/entity/Q72675446,,oil paint; canvas,allegory,Collection of paintings of the Palais des Beaux-Arts de Lille,money; bag; sceptre; woman; wealth; crown,classicism,,Troyes,France,Pierre Mignard,1693,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20mignard%20fortune.JPG,{'nan'},Q72675446,Palais des Beaux-Arts de Lille,Q72675446,204.0,152.0
62,http://www.wikidata.org/entity/Q72681520,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,gadrooning; Soubassement; woman; relief sculpture; sitting; flower; architect; Charles Benvignat,neoclassicism,,Lille,France,Victor Mottez,1859,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Benvignat%201859.jpg,{'nan'},Q72681520,Palais des Beaux-Arts de Lille,Q72681520,84.0,105.0
63,http://www.wikidata.org/entity/Q72681995,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,lace; bijou; dress; woman,neoclassicism,,Lille,France,Victor Mottez,1840,http://commons.wikimedia.org/wiki/Special:FilePath/Julie%20Mottez%20by%20Victor%20Mottez.jpg,{'nan'},Q72681995,Palais des Beaux-Arts de Lille,Q72681995,105.5,125.0
64,http://www.wikidata.org/entity/Q72682332,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,fur; sitting; Louis Désiré Blanquart-Evrard,neoclassicism,,Lille,France,Victor Mottez,1859,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20mottez%20blanquart%20evrard.JPG,{'nan'},Q72682332,Palais des Beaux-Arts de Lille,Q72682332,95.0,113.0
65,http://www.wikidata.org/entity/Q72682875,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,trumpet; couple; angel; cloud; tomb; prayer,neoclassicism,,Lille,France,Victor Mottez,1870,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Mottez%20resurrection.JPG,{'nan'},Q72682875,Palais des Beaux-Arts de Lille,Q72682875,248.0,196.0
66,http://www.wikidata.org/entity/Q72683162,,oil paint; canvas,self-portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,beard; painter; Victor Mottez,neoclassicism,,Lille,France,Victor Mottez,1855,http://commons.wikimedia.org/wiki/Special:FilePath/Mottez%20Victor%20%28autoportrait%29.jpg,{'nan'},Q72683162,Palais des Beaux-Arts de Lille,Q72683162,50.0,60.0
67,http://www.wikidata.org/entity/Q72699009,,oil paint; wood; canvas,mythological painting,Collection of paintings of the Palais des Beaux-Arts de Lille,putto; Ceres; Bacchus; Q3248828; Venus; cloud; fruit,Baroque,,Utrecht,Netherlands,Cornelius van Poelenburgh,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20van%20Poelenburch%20-%20Ceres%2C%20Bacchus%2C%20Venus%20and%20Cupid.jpg,{'nan'},Q72699009,Palais des Beaux-Arts de Lille,Q72699009,73.7,54.0
68,http://www.wikidata.org/entity/Q72722134,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,book,Baroque,,The Hague,Netherlands,Jan van Ravesteyn,1620,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Ravesteyn%20homme.JPG,{'nan'},Q72722134,Palais des Beaux-Arts de Lille,Q72722134,103.0,131.0
69,http://www.wikidata.org/entity/Q72722443,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,lace; bijou; woman,Baroque,,The Hague,Netherlands,Jan van Ravesteyn,1620,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20femme%20Jan%20van%20Ravesteyn%20Lille%203118.jpg,{'nan'},Portrait of a Woman,Palais des Beaux-Arts de Lille,Q72722443,104.5,134.5
70,http://www.wikidata.org/entity/Q72726013,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,headgear; soldier; dice game; entertainment; body armor,Baroque painting,,Maubeuge,France,Nicolas Régnier,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20regnier%20soldats.JPG,{'nan'},Q72726013,Palais des Beaux-Arts de Lille,Q72726013,190.0,135.0
71,http://www.wikidata.org/entity/Q72726596,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,swagger stick; prayer; crock; ceramic; sett; container; goldsmithing; chandelier,Rococo,Road to Emmaus appearance,Rouen,France,Jean II Restout,1735,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20restout%20pelerins.jpg,{'nan'},Q72726596,Palais des Beaux-Arts de Lille,Q72726596,149.5,283.5
72,http://www.wikidata.org/entity/Q72750483,,oil paint; canvas,self-portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,painter; headgear; spotting scope,Realism,,Saint-Nicolas-d'Attez,France,Augustin Théodule Ribot,1900,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20ribot%20autoportrait.JPG,{'nan'},Q72750483,Palais des Beaux-Arts de Lille,Q72750483,60.0,73.5
73,http://www.wikidata.org/entity/Q72750774,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,raven,Realism,,Saint-Nicolas-d'Attez,France,Augustin Théodule Ribot,1900,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Ribot%20St%20vincent.JPG,{'nan'},Q72750774,Palais des Beaux-Arts de Lille,Q72750774,130.0,98.0
74,http://www.wikidata.org/entity/Q72797810,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,broad-leaved tree; woman; flower,Baroque,,Sery,France,Robert de Séry,1722,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20de%20sery%20femme.JPG,{'nan'},Q72797810,Palais des Beaux-Arts de Lille,Q72797810,57.5,71.0
75,http://www.wikidata.org/entity/Q72801824,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,pig; broad-leaved tree; nudity; dog; crock; ceramic; cow; horse,Baroque; Flemish Baroque painting,,Antwerp,Belgium,Jacob Jordaens,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20jordaens%20fils%20prodigue.JPG,{'nan'},Q72801824,Palais des Beaux-Arts de Lille,Q72801824,226.0,169.0
76,http://www.wikidata.org/entity/Q72802145,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,balustrade; money; book; Jesus; Pharisees; angel; thurible,Baroque; Flemish Baroque painting,,Antwerp,Belgium,Jacob Jordaens,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20jordaens%20jesus.jpg,{'nan'},Q72802145,Palais des Beaux-Arts de Lille,Q72802145,239.0,158.5
77,http://www.wikidata.org/entity/Q72828261,,oil paint; wood,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,path; book; bay; Philip the Apostle; Baptism of Jesus; tree; prayer,Mannerism,Baptism of Jesus,Montfoort,Netherlands,Anthonie Blocklandt van Montfoort,1600,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20blocklandt%20bapteme%20christ.jpg,{'nan'},Q72828261,Palais des Beaux-Arts de Lille,Q72828261,85.0,177.0
78,http://www.wikidata.org/entity/Q72832061,,oil paint; canvas,allegory,Collection of paintings of the Palais des Beaux-Arts de Lille,vase; putto; woman,Rococo,,Paris,France,François Boucher,1800,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20Boucher%20allegorie%20peinture.JPG,{'nan'},Q72832061,Palais des Beaux-Arts de Lille,Q72832061,32.5,24.0
79,http://www.wikidata.org/entity/Q72915575,,oil paint; canvas,landscape art,Collection of paintings of the Palais des Beaux-Arts de Lille,landscape; broad-leaved tree; village; horse; watercourse,Realism,,Pont-de-Vaux,France,Antoine Chintreuil,1865,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Chintreuil%20paysage.JPG,{'nan'},Q72915575,Palais des Beaux-Arts de Lille,Q72915575,212.0,98.0
80,http://www.wikidata.org/entity/Q72916731,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,eyeglasses; book; carpet; sitting; table,Baroque,,Amsterdam,Netherlands,Pieter Codde,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20PJ%20Codde%20theologien.jpg,{'nan'},Q72916731,Palais des Beaux-Arts de Lille,Q72916731,104.0,139.0
81,http://www.wikidata.org/entity/Q72918425,,oil paint; canvas,history painting,Collection of paintings of the Palais des Beaux-Arts de Lille,frieze; nudity; soldier; fear; Soubassement; body armor; pilaster; weapon; Timoleon; wall; Timophanes,Orientalism; academic art,,Trélon,France,Léon Comerre,1874,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20comerre.JPG,{'nan'},Q72918425,Palais des Beaux-Arts de Lille,Q72918425,117.0,148.0
82,http://www.wikidata.org/entity/Q72918643,,oil paint,landscape art,Collection of paintings of the Palais des Beaux-Arts de Lille,landscape; broad-leaved tree; shepherd; road; animal,Realism; Romanticism,,East Bergholt,United Kingdom,John Constable,1818,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20constable%20paysage.JPG,{'nan'},Q72918643,Palais des Beaux-Arts de Lille,Q72918643,21.0,15.0
83,http://www.wikidata.org/entity/Q72919207,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,landscape; path; baby; angel; main stream; forest,Flemish Baroque painting,Hagar,Mechelen,Belgium,Jan Coxie,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20jan%20Coxie%20agar%20dans%20le%20desert.JPG,{'nan'},Q72919207,Palais des Beaux-Arts de Lille,Q72919207,121.0,83.3
84,http://www.wikidata.org/entity/Q72921722,,oil paint; canvas,self-portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,painter; clothing; Louis Desire Joseph Donve,Rococo,,Lille,France,Louis Desire Joseph Donve,1800,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20donve%20autoportrait.JPG,{'nan'},Q72921722,Palais des Beaux-Arts de Lille,Q72921722,73.0,92.0
85,http://www.wikidata.org/entity/Q72922023,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,painter; sitting,Rococo,,Lille,France,Louis Desire Joseph Donve,1786,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Donve%20Sauvage.JPG,{'nan'},Q72922023,Palais des Beaux-Arts de Lille,Q72922023,90.0,115.0
86,http://www.wikidata.org/entity/Q72927556,,oil paint; wood,still life,Collection of paintings of the Palais des Beaux-Arts de Lille,vase; Anthophila; Centaurea cyanus; copper; Odonata; Papaver rhoeas; flower; rose,Dutch Golden Age painting,,Kortrijk,Belgium,Roelant Savery,1620,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20savery%20bouquet%20de%20fleurs.JPG,{'nan'},Q72927556,Palais des Beaux-Arts de Lille,Q72927556,18.4,26.6
87,http://www.wikidata.org/entity/Q72928454,,oil paint; canvas,self-portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,Christian Seybold; hat,Baroque,,Neuenhain,Germany,Christian Seybold,1800,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Seybold.jpg,{'nan'},Q72928454,Palais des Beaux-Arts de Lille,Q72928454,37.0,45.0
88,http://www.wikidata.org/entity/Q72929980,,oil paint; canvas,still life,Collection of paintings of the Palais des Beaux-Arts de Lille,apple; basket; pear; bird; ceramic; fig; tableware; monkey; Homarus; peafowl; Prunus subg. Prunus; turnip; dog; Asparagus officinalis; grape; basketry; wild boar; swan; cabbage; Cynara scolymus; house cat,Flemish Baroque painting,,Antwerp,Belgium,Frans Snyders,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20snyders%20nature%20morte%20chienne.jpg,{'nan'},Q72929980,Palais des Beaux-Arts de Lille,Q72929980,243.0,167.5
89,http://www.wikidata.org/entity/Q72930263,,oil paint; canvas,genre art,Collection of paintings of the Palais des Beaux-Arts de Lille,basketry; deer; apple; basket; bird; woman; dog; Asparagus officinalis; grape,Flemish Baroque painting,,Antwerp,Belgium,Frans Snyders,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20snyders%20retour%20du%20marche.jpg,{'nan'},Q72930263,Palais des Beaux-Arts de Lille,Q72930263,120.0,185.0
90,http://www.wikidata.org/entity/Q72932291,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,decapitation; Holofernes; tent; sword,Mannerism,Judith and Holofernes,Amsterdam,Netherlands,Lambert Sustris,1600,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Sustris%20Judith.JPG,{'nan'},Q72932291,Palais des Beaux-Arts de Lille,Q72932291,95.0,113.0
91,http://www.wikidata.org/entity/Q72933308,,oil paint; canvas,history painting,Collection of paintings of the Palais des Beaux-Arts de Lille,javelin; combat; Apollo; major trauma; Neptune; Venus; Minerva; weapon; Mercury,neoclassicism,,Bruges,Belgium,Joseph-Benoît Suvée,1771,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Benoit%20Suvee%20-%20Battle%20Between%20Minerva%20and%20Mars%2C%201771.jpg,{'nan'},Battle Between Minerva and Mars,Palais des Beaux-Arts de Lille,Q72933308,"104.0, 109.5",143.0
92,http://www.wikidata.org/entity/Q72934026,,oil paint; wood,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,cave; vase; devil; woman; skull; tableware; crucifix; tree; hourglass; château; prayer,Baroque,Temptation of Saint Anthony,Antwerp,Belgium,David Teniers the Younger,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20teniers%20jeune%20St%20antoine.JPG,{'nan'},Q72934026,Palais des Beaux-Arts de Lille,Q72934026,87.0,63.0
93,http://www.wikidata.org/entity/Q72935384,,oil paint; wood,still life,Collection of paintings of the Palais des Beaux-Arts de Lille,Iris; vase; glass; Papaver rhoeas; Tulipa; Jonquille; flower; rose; bouquet,Baroque,,Mechelen,Belgium,Jan Philip van Thielen,1700,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20thielen%20fleurs.jpg,{'nan'},Q72935384,Palais des Beaux-Arts de Lille,Q72935384,24.5,31.5
94,http://www.wikidata.org/entity/Q72936523,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,fur; Venice; man,Venetian school; Mannerism,,Venice,Italy,Jacopo Tintoretto,1575,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Tintoret%20senateur%20venitien.JPG,{'nan'},Q72936523,Palais des Beaux-Arts de Lille,Q72936523,84.5,110.0
95,http://www.wikidata.org/entity/Q72936918,,oil paint; canvas,genre art,Collection of paintings of the Palais des Beaux-Arts de Lille,art of painting; painter; dress; smoking; woman,Post-Impressionism,,Albi,France,Henri de Toulouse-Lautrec,1885,http://commons.wikimedia.org/wiki/Special:FilePath/Dans%20l%27atelier...Toulouse-Lautrec%20Lille%202918.jpg,{'nan'},Q72936918,Palais des Beaux-Arts de Lille,Q72936918,61.5,137.5
96,http://www.wikidata.org/entity/Q72945183,,oil paint; wood,landscape art,Collection of paintings of the Palais des Beaux-Arts de Lille,peasant; basketry; landscape; fruit tree; hill; basket; wheat; sleep; meadow; field; river; hen; grain harvest,Flemish Baroque painting,grain harvest,Leuven,Belgium,Lucas van Valckenborch,1600,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20van%20Valkenborch%20%281535-1597%29%20-%20De%20oogst%20-%20Palais%20des%20Beaux%20Arts%20de%20Lille.jpg,{'nan'},Q72945183,Palais des Beaux-Arts de Lille,Q72945183,65.5,49.0
97,http://www.wikidata.org/entity/Q72947631,,oil paint; canvas,nude; portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,nudity; bijou; sitting; woman,Impressionism; Les Nabis,,Lausanne,Switzerland,Félix Vallotton,1911,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20pdba%20vallotton%20femme%20assise.JPG,{'nan'},Q72947631,Palais des Beaux-Arts de Lille,Q72947631,81.0,100.0
98,http://www.wikidata.org/entity/Q72988381,Al te bot!,oil paint; wood,allegory,Collection of paintings of the Palais des Beaux-Arts de Lille,swagger stick; surgery; speech scroll; couple; running; death; haystack; prayer,Baroque,,Delft,Netherlands,Adriaen van de Venne,1640,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20te%20bot%21%20A%20P%20van%20de%20Venne%20Lille%203118.jpg,{'nan'},Q72988381,Palais des Beaux-Arts de Lille,Q72988381,69.0,46.0
99,http://www.wikidata.org/entity/Q72988536,,oil paint; wood,allegory,Collection of paintings of the Palais des Beaux-Arts de Lille,basketry; swagger stick; folk dance; speech scroll; mutilation; Western concert flute,Baroque,,Delft,Netherlands,Adriaen van de Venne,1630,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20de%20ven%20danse%20de%20gueux.JPG,{'nan'},Q72988536,Palais des Beaux-Arts de Lille,Q72988536,65.0,45.0
100,http://www.wikidata.org/entity/Q72991433,,oil paint; canvas,portrait,Collection of paintings of the Palais des Beaux-Arts de Lille,bijou; Ischia; woman; sitting; letter; love,Romanticism,,Paris,France,Horace Vernet,1836,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20vernet%20graziella.jpg,{'nan'},Q72991433,Palais des Beaux-Arts de Lille,Q72991433,54.0,74.0
101,http://www.wikidata.org/entity/Q72992722,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,Virgin Mary; angel,Mannerism; Q3578530,,Verona,Italy,Paolo Veronese,1600,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20veronese%20christ%20anges.JPG,{'nan'},Q72992722,Palais des Beaux-Arts de Lille,Q72992722,92.0,110.0
102,http://www.wikidata.org/entity/Q72993080,,oil paint; canvas,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,crowd; saint,Mannerism; Q3578530,,Verona,Italy,Paolo Veronese,1577,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20veronese%20esquisse%20paradis.JPG,{'nan'},Q72993080,Palais des Beaux-Arts de Lille,Q72993080,235.0,86.5
103,http://www.wikidata.org/entity/Q72995621,,oil paint,religious art,Collection of paintings of the Palais des Beaux-Arts de Lille,helmet; soldier; lantern; body armor; weapon,Baroque,,Antwerp,Belgium,Simon de Vos,1650,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20de%20Vos%20arrestation%20de%20jesus.JPG,{'nan'},Q72995621,Palais des Beaux-Arts de Lille,Q72995621,72.3,55.5
